  0.32308977851156245       -11.465425070112486        1998.9132180250497       -1.8910365526309157E-015   6.7468464308743199E-005
  0.34808505557152497       -11.433062910707456        1997.7486042951596       -3.9272942183903688E-015   1.3199149602173584E-004
  0.37515359045312635       -11.400539181436933        1996.5001309881509       -6.1295398196672914E-015   1.9388192720118345E-004
  0.40447828423422172       -11.367853078684853        1995.1612974388411       -8.5090774929637491E-015   2.5333610440765543E-004
  0.43625909473772384       -11.335003794868387        1993.7250650384553       -1.1084992898916917E-014   3.1039860988815726E-004
  0.47071470991202935       -11.301990518418654        1992.1838100198638       -1.3859674979100805E-014   3.6518107417718828E-004
  0.50808439323990195       -11.268812433761360        1990.5292718702531       -1.6879890406988601E-014   4.1829961965375394E-004
  0.54863001964657454       -11.235468721297332        1988.7524969457731       -2.0149182388590607E-014   4.6952314851916865E-004
  0.59263832244339487       -11.201958557382969        1986.8437768193330       -2.3696671621939300E-014   5.1888964492660249E-004
  0.64042337414887363       -11.168281114310599        1971.3914467108245       -2.7537698676143047E-014   5.6648477826605514E-004
  0.69232932660346436       -11.134435560288734        1878.5211503076482       -3.1713730040872766E-014   6.1309239878961340E-004
  0.74873343867028330       -11.100421059422256        1797.6250651619316       -3.6257987282322676E-014   6.5830606392622022E-004
  0.81004942302788530       -11.066236771692481        1719.4075903464677       -4.1191692302860158E-014   7.0208028451059098E-004
  0.87673114715430689       -11.031881852937149        1658.6514169797274       -4.6556524321618825E-014   7.4448106973128429E-004
  0.94927672762025472       -10.997355454830318        1608.8013750873447       -5.2408180090992462E-014   7.8590957002432017E-004
   1.0282330613058015       -10.962656724862155        1566.5282707591657       -5.8762125681911999E-014   8.2674149120558150E-004
   1.1142008421881138       -10.927784806318639        1529.8462675084743       -6.5687797135811891E-014   8.6645036710763720E-004
   1.2078401179839637       -10.892738838261172        1497.5232185669756       -7.3229255300698412E-014   9.0508711558432873E-004
   1.3098764472449549       -10.857517955506077        1468.6260703384785       -8.1449057726680928E-014   9.4270138581613089E-004
   1.4211077245799741       -10.822121288604031        1442.4490121400524       -9.0404955771426457E-014   9.7955581092893642E-004
   1.5424117496137848       -10.786547963819368        1418.4926531862739       -1.0017688992939999E-013   1.0163693732040265E-003
   1.6747546241905995       -10.750797103109310        1396.5756897513688       -1.1082147756613430E-013   1.0523451536947740E-003
   1.8192000723185804       -10.714867824103088        1376.1862251933055       -1.2243698408121627E-013   1.0875216076600917E-003
   1.9769197885631797       -10.678759240080970        1357.1949826624768       -1.3511945202049762E-013   1.1219363056535320E-003
   2.1492049331894667       -10.642470459953188        1339.3735516177792       -1.4896023933714304E-013   1.1556259415483393E-003
   2.3374789065022448       -10.606000588238773        1322.5935585602676       -1.6409057846186399E-013   1.1887798531334804E-003
   2.5433115507369042       -10.569348725044279        1306.6784712922531       -1.8061512396907861E-013   1.2223024120258058E-003
   2.7684349457391750       -10.532513966042425        1291.5975879336761       -1.9868659718579003E-013   1.2552304994096618E-003
   3.0147609847937766       -10.495495402450617        1277.1491572241118       -2.1845221370980812E-013   1.2875927005658854E-003
   3.2844009396098697       -10.458292121009388        1263.3571307000554       -2.4008626797499948E-013   1.3194169921169720E-003
   3.5796872489735723       -10.420903203960730        1250.0981356242601       -2.6377676941629289E-013   1.3507307461208371E-003
   3.9031977943069753       -10.383327729026320        1237.2497530227290       -2.8972177720447674E-013   1.3815607343508891E-003
   4.2577829577516173       -10.345564769385648        1224.8638587764967       -3.1814067114379327E-013   1.4119331327587157E-003
   4.6465957949021748       -10.307613393654053        1212.9295381624131       -3.4937032173834358E-013   1.4428533017303200E-003
   5.0731256954979402       -10.269472665860642        1201.0467318226913       -3.8362140763780201E-013   1.4736002106805913E-003
   5.5412359518549437       -10.231141645426108        1189.6489821986295       -4.2121462928860975E-013   1.5039729945413541E-003
   6.0552057072942018       -10.192619387140464        1178.3241061447720       -4.6247893688178807E-013   1.5339922448971372E-003
   6.6197768160923651       -10.153904941140640        1167.2014098230129       -5.0781212183786648E-013   1.5636781399029989E-003
   7.2402062134610539       -10.114997352888007        1156.2216712721533       -5.5761475372035578E-013   1.5930504463186079E-003
   7.9223244697878874       -10.075895663145779        1145.1177477466131       -6.1236004890121239E-013   1.6221285216810875E-003
   8.6726012890267796       -10.036598907956318        1134.3865388377601       -6.7256569336449442E-013   1.6509313166144627E-003
   9.4982188080541867       -9.9971061186183263        1122.9826567282005       -7.3881221168694055E-013   1.6794773772738436E-003
   10.407153663545884       -9.9574163216639402        1111.8727689263837       -8.1172152966419255E-013   1.7086975060086921E-003
   11.408268917226509       -9.9175285388357164        1099.8567138584876       -8.9203128118842272E-013   1.7379638269096184E-003
   12.511417071198720       -9.8774417870635034        1087.9604576395698       -9.8051181282554249E-013   1.7670240345704212E-003
   13.727555564750887       -9.8371550784412154        1074.2171104732174       -1.0780528825407734E-012   1.7958928804853592E-003
