  -11.337397519800236        2988.9471794626998        3.1562930820762386E-014   4.4508120411020938E-005
  -11.176380333590640        2167.0133778013678        7.7147425409111603E-014   8.0706423217232211E-005
  -11.014571094695905        1636.6741366688263        1.4344721009094415E-013   1.1120423214199644E-004
  -10.851965979442358        1468.1761632797241        2.3994883187819070E-013   1.3750634800638011E-004
  -10.688561146403149        1366.0388758504976        3.8105928358107088E-013   1.6136169933697177E-004
  -10.524352736322681        1292.2748906756042        5.8787411512844601E-013   1.8268487380766589E-004
  -10.359336872040796        1233.4234783325630        8.9124297521673187E-013   2.0314652795494639E-004
  -10.193509658416747        1182.8745527385008        1.3370759396197582E-012   2.2205878768513375E-004
  -10.026867182252930        1135.9041038724890        1.9935133148317975E-012   2.3998811476480896E-004
  -9.8594055122184265        1087.5529021423163        2.9618602521527672E-012   2.5783898290752374E-004
  -9.6911206987723642        672.09206659712038        4.3930380067757293E-012   2.7494206675834877E-004
  -9.5220087740871495        637.73378687102593        6.5122891084034646E-012   2.9146810994091262E-004
  -9.3520657519716366        609.73792672611899        9.6564024257998632E-012   3.0756297101714250E-004
  -9.1812876277943118        585.61814916229378        1.4329955526743651E-011   3.2424623734333052E-004
  -9.0096703784066570        564.83948512059374        2.1303062708789644E-011   3.4067034181950163E-004
  -8.8372099620669324        546.33138292771196        3.1716200790751919E-011   3.5690878721625070E-004
  -8.6639023183646753        529.82856720326583        4.7295104072829038E-011   3.7302962551527275E-004
  -8.4897433681465131        514.62660176457143        7.0648020020649883E-011   3.8909117076505443E-004
  -8.3147290134440404        501.17243223034677        1.0572308616076729E-010   4.0514311801002933E-004
  -8.1388551374050611        488.66632485133778        1.5850839353942573E-010   4.2134303323103611E-004
  -7.9621176042301185        476.90821388954151        2.3810396412619320E-010   4.3808517229739229E-004
  -7.7845122591173004        466.05867071972847        3.5836643278715575E-010   4.5486740282090138E-004
  -7.6060349282199624        456.13749703584807        5.4043749747607826E-010   4.7171412639110226E-004
  -7.4266814186245673        446.77873098906952        8.1663865311586319E-010   4.8864615021587958E-004
  -7.2464475183598207        437.90513505598659        1.2364826735772554E-009   5.0568108103125192E-004
  -7.0653289964545447        429.45096148671558        1.8759710209066624E-009   5.2283368294194638E-004
  -6.8833216030714857        421.02982145951836        2.8520021870223567E-009   5.4011620203220584E-004
  -6.7004210697596447        413.61583255140386        4.3447463741003766E-009   5.5753866039129482E-004
  -6.5166231098918361        406.62936532742327        6.6324618811239976E-009   5.7510912201244168E-004
  -6.3319234193923046        399.99768684960185        1.0145783020190250E-008   5.9283393284616118E-004
  -6.1463176779193462        393.68334058351206        1.5552544147875393E-008   6.1071793711740797E-004
  -5.9598015507631352        387.65345632677975        2.3890590808973408E-008   6.2879109089636982E-004
  -5.7723706918699573        381.87905301116126        3.6776158792345657E-008   6.4726475775747725E-004
  -5.5840207486441304        376.33446504355794        5.6731502330642310E-008   6.6587388226854954E-004
  -5.3947473695612276        370.99686785437018        8.7701095926171367E-008   6.8462090276745773E-004
  -5.2045462162364657        365.84588396331958        1.3586666090593685E-007   7.0350758741125215E-004
  -5.0134129825681315        360.86325528949885        2.1093672049514819E-007   7.2253511349070702E-004
  -4.8213434251401175        356.07202835028096        3.2819127670326303E-007   7.4170413701027946E-004
  -4.6283334115796180        351.45542274346809        5.1173062335334776E-007   7.6101485189673389E-004
  -4.4343789976081025        346.98921008647392        7.9964825968909728E-007   7.8046703738797268E-004
  -4.2394765500401039        342.66052429590366        1.2522845425276341E-006   8.0006009085680635E-004
  -4.0436229435085913        338.45782060353935        1.9654225861349957E-006   8.1979304123218821E-004
  -3.8468158757187454        334.44190442417130        3.0914271352823530E-006   8.3966453478646116E-004
  -3.6490543735999088        330.60607587240025        4.8731696691468782E-006   8.5967277953136851E-004
  -3.4503396073977894        326.88806318274095        7.6985626419583362E-006   8.7981542545475838E-004
  -3.2506762021152755        323.28127307677767        1.2188336950794883E-005   9.0008934313781078E-004
  -3.0500743527254479        319.78114023848178        1.9337435770552020E-005   9.2049023938983331E-004
  -2.8485532379799507        316.38585428974409        3.0742752456268448E-005   9.4101200985287987E-004
  -2.6461465284202812        313.09758769394762        4.8969387855641807E-005   9.6164566654482824E-004
  -2.4429112570283418        309.92451886681852        7.8137444129532563E-005   9.8237758078295362E-004
  -2.2389420436654208        306.88410695350734        1.2485504360152283E-004   1.0031866334300938E-003
  -2.0343937129736585        304.03914686573057        1.9968138286612211E-004   1.0240396518044683E-003
  -1.8295167148954778        301.42934941866662        3.1936503166761547E-004   1.0448842449945718E-003
  -1.6247111337171378        299.13174058424141        5.1012152748520991E-004   1.0656379140479599E-003
  -1.4206052894022194        297.27834922479849        8.1206181418353742E-004   1.0861724069753825E-003
  -1.2181609616252405        296.06828693831903        1.2842759369126101E-003   1.1062934530785625E-003
  -1.0187931816834281        295.78447930105818        2.0085746482539444E-003   1.1257451900612934E-003
 -0.82446141494294412        296.79492143429684        3.0873219355034634E-003   1.1441390195071953E-003
 -0.63764485320840725        299.51833632907892        4.6286738555003362E-003   1.1610011464367666E-003
 -0.46109685995207278        304.34301633654502        6.7157012396386754E-003   1.1758761504947030E-003
 -0.29735610375364258        311.51121321307295        9.3688332243161594E-003  -1.1884407599581182E-003
 -0.14818258440212878        320.93178162902052        1.2525537860910426E-002  -1.1986074453554914E-003
  -1.4212259945735767E-002   332.38452444638693        1.6055528686174908E-002  -1.2065042537879264E-003
  0.10500284131653534        345.59345485733422        1.9802160273956940E-002   1.2125783582719910E-003
  0.21066674982387651        359.93452894019788        2.3622650832499033E-002   1.2173519713791752E-003
  0.30434699182035257        374.91091399568853        2.7409257672067623E-002   1.2213279137707935E-003
  0.38767232652242611        390.30872234218663        3.1091947384140124E-002   1.2249845406116643E-003
  0.46215855851561738        406.18550728190093        3.4631406632424165E-002   1.2287343106771921E-003
  0.52913458578930739        420.94743891821628        3.8009829644592812E-002   1.2329006728392464E-003
  0.58990020772975027        435.79504610693550        4.1206696933018164E-002   1.2371862858934523E-003
  0.64531876308688996        450.23650483086067        4.4230069704115325E-002   1.2420663848014342E-003
  0.69603809060563882        464.52454437418334        4.7100526983962700E-002   1.2489099166746631E-003
  0.74270910183698702        478.59096341590680        4.9828249229000282E-002   1.2569501309217001E-003
  0.78587107518220534        492.16512722901194        5.2423909312879574E-002   1.2657149182970055E-003
  0.82597252120612163        505.30629382240886        5.4897957922482213E-002   1.2744737904895516E-003
  0.86338834855369262        518.24745856764002        5.7260256193797002E-002   1.2824004555967437E-003
  0.89843372872244320        530.92103826832931        5.9519911687376838E-002   1.2887923833480946E-003
  0.93137519764075283        543.41615558280478        6.1685229969894416E-002   1.2991204229098972E-003
  0.96243951830870933        555.78861890002497        6.3763729318639550E-002   1.3088828508946142E-003
  0.99182075952375748        567.63041712723816        6.5762187647586512E-002   1.3166953047597796E-003
   1.0196859646614049        579.24257813942768        6.7686703774576557E-002   1.3223663772041639E-003
   1.0461797092946363        591.10256583946489        6.9551250912252421E-002   1.3259883144112776E-003
   1.0714277828492791        602.73596206791672        7.1357680661363429E-002   1.3345897561477269E-003
   1.0955401781080589        614.16508028668659        7.3104342935566891E-002   1.3418578572959750E-003
   1.1186135318432728        626.07176481959129        7.4795310608359006E-002   1.3471116211972824E-003
   1.1407331282935840        1009.8791495667036        7.6434266031305959E-002   1.3506091613909445E-003
   1.1619745527742391        1034.6708517006550        7.8024545177849638E-002   1.3526622800179905E-003
   1.1824050638502492        1052.3154783581956        7.9569176682157558E-002   1.3559657886926984E-003
   1.2020847379355994        1065.1201661378429        8.1070916214458652E-002   1.3615986574393969E-003
   1.2211456266586329        1077.5707632076837        8.2517417502472878E-002   1.3654419323797708E-003
   1.2395661786811789        1087.8600393353463        8.3923740703075622E-002   1.3679955944631312E-003
   1.2573762203291328        1097.2017928292014        8.5294658031634885E-002   1.3695645586994975E-003
   1.2746158410025541        1106.3461228969977        8.6632067844328225E-002   1.3703707905138801E-003
   1.2913214173099525        1115.2976461468913        8.7937716074931255E-002   1.3705951297783069E-003
   1.3075260478810693        1122.6560769886637        8.9213211855231497E-002   1.3727230184437623E-003
   1.3232599275487866        1129.7484630598206        9.0460041261502200E-002   1.3755275579264072E-003
   1.3385506705912011        1136.6912071935344        9.1679579435102923E-002   1.3775489958776691E-003
   1.3534235909955219        1143.4927172102305        9.2873101291060217E-002   1.3789567825639552E-003
   1.3679019463139517        1150.1600767577918        9.4041790998757827E-002   1.3798872760906885E-003
   1.3820071505569174        1156.2562486300749        9.5186750393210673E-002   1.3804480663700647E-003
   1.3957589606557137        1161.9404343341066        9.6309006453351081E-002   1.3807231026578468E-003
   1.4091756402817939        1167.5106053436132        9.7409517964859818E-002   1.3807775269416398E-003
   1.4222741041999245        1172.9720313235628        9.8489181468902440E-002   1.3806617941981862E-003
   1.4350700458307235        1178.3293214418895        9.9548836584302275E-002   1.3808229505811013E-003
   1.4475780502838471        1183.5865562973718       0.10058927077885105        1.3821664246683020E-003
   1.4598116947797113        1188.7020081725116       0.10161122365533749        1.3832205932313598E-003
   1.4717836380919098        1193.4871555869370       0.10261539080920440        1.3840447373797639E-003
   1.4835057004038901        1197.9222157917995       0.10360242730731367        1.3846852498420139E-003
   1.4949889347734904        1202.2728230949861       0.10457295083091693        1.3851784787088613E-003
   1.5062436912307926        1206.5423543604470       0.10552754452044361        1.3855529865888123E-003
   1.5172796743928811        1210.7338531743330       0.10646675955499282        1.3858313108023213E-003
   1.5281059953590266        1214.8500849377472       0.10739111749534011        1.3860313203378422E-003
   1.5387312185478674        1218.8935809357777       0.10830111241574707        1.3861672567567053E-003
   1.5491634040513560        1222.8666738135157       0.10919721284681293        1.3862505316464770E-003
   1.5594101460060950        1226.7715263128362       0.11007986354896199        1.3862903382930733E-003
   1.5694786074191986        1230.6101546928346       0.11094948713386275        1.3862941221842991E-003
   1.5793755518312909        1234.2309553921345       0.11180648554907420        1.3862679443434583E-003
   1.5891073721523032        1237.7045780849392       0.11265124143946968        1.3862167631967671E-003
   1.5986801169652187        1241.1185618469972       0.11348411939746478        1.3861446543394261E-003
   1.6080995145578276        1244.4747508335913       0.11430546711274089        1.3860549827816298E-003
   1.6173709949121646        1247.7748659164572       0.11511561643098728        1.3863397078059038E-003
   1.6264997098548335        1251.0164889887665       0.11591488433015454        1.3868269820692166E-003
   1.6354905515483904        1254.1358289421403       0.11670357382181135        1.3872741949075577E-003
   1.6443633622434428        1257.1926097170613       0.11747786502878874        1.3876376101034091E-003
   1.6531214396427876        1260.1888456363836       0.11823826147990528        1.3879248138734218E-003
   1.6617539870500941        1263.1373855955678       0.11898906858453588        1.3881871444363211E-003
   1.6702650587454635        1266.0394725083522       0.11973053587953453        1.3884273475164902E-003
   1.6786585192835684        1268.8962887120010       0.12046290279146550        1.3886477545507299E-003
   1.6869380550440025        1271.7089615531238       0.12118639919352223        1.3888503565497846E-003
   1.6951071849222932        1274.4209586177985       0.12190124592396805        1.3890368632703336E-003
   1.7031692702366861        1277.0171855404155       0.12260765526926436        1.3892087508724684E-003
   1.7111275239183017        1279.5730922715093       0.12330583141475185        1.3893673005044027E-003
   1.7189850190456077        1282.0897216002115       0.12399597086548310        1.3895136297014520E-003
   1.7267446967782096        1284.5680656898021       0.12467826283956501        1.3896487180647193E-003
   1.7344093737396911        1287.0090705848643       0.12535288963615585        1.3897734283631333E-003
   1.7419817488945235        1289.4136401434273       0.12602002698006631        1.3898885239559107E-003
   1.7494644099598460        1291.7826394817237       0.12667984434474464        1.3899946832424124E-003
   1.7568598393891495        1294.1168980043142       0.12733250525526568        1.3900925116993915E-003
   1.7641704199615300        1296.4172120802295       0.12797816757280689        1.3901825519512614E-003
   1.7713984400071268        1298.6843474158395       0.12861698376196484        1.3902652922296269E-003
   1.7785460982966543        1300.9190411669954       0.12924910114215271        1.3903411735081584E-003
   1.7856155086204675        1303.1220038262659       0.12987466212421492        1.3904105955437184E-003
   1.7926087040804017        1305.2939209155111       0.13049380443330127        1.3904739220105865E-003
   1.7995276411156285        1307.4354545094175       0.13110666131895848        1.3905314848800170E-003
   1.8063742032819627        1309.5472446117565       0.13171336175331844        1.3905835881692639E-003
   1.8131502048024384        1311.6299104029224       0.13231403061819375        1.3906305111620330E-003
   1.8198573939054772        1313.6556107087465       0.13290878888182572        1.3906725111841349E-003
   1.8264974559656495        1315.6338058087351       0.13349775376597384        1.3907098260036892E-003
   1.8330720164608074        1317.5278186752689       0.13408539306252745        1.3907426759132864E-003
   1.8395826437582574        1319.3957949522448       0.13466807539967793        1.3907712655418366E-003
