  0.18245781E+00 -0.95532982E+01  0.14413873E+03  0.12843970E-08  0.11201519E-02 -0.87870665E+02
  0.19962461E+00 -0.95142466E+01  0.13915689E+03  0.13733575E-08  0.11561974E-02 -0.87779183E+02
  0.19962461E+00 -0.95142466E+01  0.13915689E+03  0.13733575E-08  0.11561974E-02 -0.87779183E+02
  0.21841639E+00 -0.94751755E+01  0.13445860E+03  0.14660393E-08  0.11904076E-02 -0.87684342E+02
  0.23898789E+00 -0.94360848E+01  0.13040120E+03  0.15627967E-08  0.12228386E-02 -0.87586146E+02
  0.26150868E+00 -0.93969746E+01  0.12712536E+03  0.16640193E-08  0.12535453E-02 -0.87484621E+02
  0.28616459E+00 -0.93578448E+01  0.12405930E+03  0.17701352E-08  0.12825813E-02 -0.87379813E+02
  0.31315924E+00 -0.93186954E+01  0.12117619E+03  0.18816127E-08  0.13115544E-02 -0.87271785E+02
  0.34271581E+00 -0.92795265E+01  0.11845331E+03  0.19989662E-08  0.13515074E-02 -0.87160624E+02
  0.37507891E+00 -0.92403380E+01  0.11587126E+03  0.21227590E-08  0.13906108E-02 -0.87046437E+02
  0.41051661E+00 -0.92011299E+01  0.11341335E+03  0.22536092E-08  0.14288760E-02 -0.86929355E+02
  0.44932278E+00 -0.91619022E+01  0.11106519E+03  0.23921957E-08  0.14663146E-02 -0.86809533E+02
  0.49181950E+00 -0.91226549E+01  0.10881424E+03  0.25392628E-08  0.15029378E-02 -0.86687151E+02
  0.49181950E+00 -0.91226549E+01  0.10881424E+03  0.25392628E-08  0.15029378E-02 -0.86687151E+02
  0.53835987E+00 -0.90833880E+01  0.10664954E+03  0.26956251E-08  0.15387568E-02 -0.86562408E+02
  0.58933095E+00 -0.90441014E+01  0.10456148E+03  0.28621779E-08  0.15737827E-02 -0.86435528E+02
  0.64515707E+00 -0.90047952E+01  0.10254156E+03  0.30399015E-08  0.16080264E-02 -0.86306757E+02
  0.70630344E+00 -0.89654694E+01  0.10058225E+03  0.32298738E-08  0.16414986E-02 -0.86176360E+02
  0.77328013E+00 -0.89261238E+01  0.98720105E+02  0.34332743E-08  0.16742102E-02 -0.86044622E+02
  0.84664637E+00 -0.88867586E+01  0.97256864E+02  0.36513968E-08  0.17061716E-02 -0.85911840E+02
  0.92701536E+00 -0.88473737E+01  0.95859865E+02  0.38856607E-08  0.17373934E-02 -0.85778330E+02
  0.10150595E+01 -0.88079692E+01  0.94523683E+02  0.41376247E-08  0.17678858E-02 -0.85644415E+02
  0.11115162E+01 -0.87685449E+01  0.93243445E+02  0.44089953E-08  0.17976590E-02 -0.85510427E+02
  0.12171939E+01 -0.87291009E+01  0.92014763E+02  0.47016436E-08  0.18267232E-02 -0.85376700E+02
  0.12171939E+01 -0.87291009E+01  0.92014763E+02  0.47016436E-08  0.18267232E-02 -0.85376700E+02
  0.13329795E+01 -0.86896372E+01  0.90833675E+02  0.50176254E-08  0.18550884E-02 -0.85243573E+02
  0.14598456E+01 -0.86501538E+01  0.89696594E+02  0.53591915E-08  0.18827643E-02 -0.85111377E+02
  0.15988587E+01 -0.86106506E+01  0.88600262E+02  0.57288119E-08  0.19097609E-02 -0.84980441E+02
  0.17511890E+01 -0.85711276E+01  0.87541718E+02  0.61291971E-08  0.19360876E-02 -0.84851082E+02
  0.19181198E+01 -0.85315850E+01  0.86518259E+02  0.65633168E-08  0.19617542E-02 -0.84723605E+02
  0.21010587E+01 -0.84920225E+01  0.85527415E+02  0.70344313E-08  0.19867699E-02 -0.84598299E+02
  0.23015501E+01 -0.84524402E+01  0.84566926E+02  0.75461162E-08  0.20111442E-02 -0.84475435E+02
  0.25212881E+01 -0.84128382E+01  0.83634714E+02  0.81022934E-08  0.20348862E-02 -0.84355264E+02
  0.27621312E+01 -0.83732164E+01  0.82728872E+02  0.87072644E-08  0.20580050E-02 -0.84238014E+02
  0.30261186E+01 -0.83335747E+01  0.81847640E+02  0.93657482E-08  0.20805098E-02 -0.84123886E+02
  0.30261186E+01 -0.83335747E+01  0.81847640E+02  0.93657482E-08  0.20805098E-02 -0.84123886E+02
  0.33154876E+01 -0.82939133E+01  0.80989396E+02  0.10082923E-07  0.21024092E-02 -0.84013060E+02
  0.36326931E+01 -0.82542320E+01  0.80152640E+02  0.10864470E-07  0.21237123E-02 -0.83905690E+02
  0.39804286E+01 -0.82145308E+01  0.79335980E+02  0.11716620E-07  0.21444276E-02 -0.83801900E+02
  0.43616501E+01 -0.81748099E+01  0.78538129E+02  0.12646215E-07  0.21645638E-02 -0.83701793E+02
  0.47796013E+01 -0.81350690E+01  0.77757889E+02  0.13660758E-07  0.21841294E-02 -0.83605445E+02
  0.52378419E+01 -0.80953083E+01  0.76994145E+02  0.14768485E-07  0.22031327E-02 -0.83512906E+02
  0.57402786E+01 -0.80555277E+01  0.76245858E+02  0.15978433E-07  0.22215821E-02 -0.83424205E+02
  0.62911994E+01 -0.80157272E+01  0.75512060E+02  0.17300522E-07  0.22394858E-02 -0.83339348E+02
  0.68953105E+01 -0.79759069E+01  0.74791844E+02  0.18745638E-07  0.22568519E-02 -0.83258321E+02
  0.75577777E+01 -0.79360666E+01  0.74084362E+02  0.20325730E-07  0.22736884E-02 -0.83181092E+02
  0.75577777E+01 -0.79360666E+01  0.74084362E+02  0.20325730E-07  0.22736884E-02 -0.83181092E+02
  0.82842714E+01 -0.78962064E+01  0.73388821E+02  0.22053915E-07  0.22900032E-02 -0.83107610E+02
  0.90810161E+01 -0.78563262E+01  0.72704473E+02  0.23944589E-07  0.23058043E-02 -0.83037812E+02
  0.99548452E+01 -0.78164262E+01  0.72030620E+02  0.26013560E-07  0.23210992E-02 -0.82971619E+02
  0.10913261E+02 -0.77765062E+01  0.71366602E+02  0.28278180E-07  0.23358957E-02 -0.82908941E+02
  0.11964498E+02 -0.77365662E+01  0.70711798E+02  0.30757499E-07  0.23502013E-02 -0.82849680E+02
  0.13117602E+02 -0.76966062E+01  0.70065623E+02  0.33472433E-07  0.23640235E-02 -0.82793729E+02
  0.14382499E+02 -0.76566263E+01  0.69427524E+02  0.36445949E-07  0.23773697E-02 -0.82740974E+02
  0.15770093E+02 -0.76166264E+01  0.68796978E+02  0.39703266E-07  0.23902471E-02 -0.82691296E+02
  0.17292355E+02 -0.75766065E+01  0.68173492E+02  0.43272076E-07  0.24026631E-02 -0.82644573E+02
  0.18962432E+02 -0.75365666E+01  0.67556597E+02  0.47182788E-07  0.24146246E-02 -0.82600681E+02
  0.18962432E+02 -0.75365666E+01  0.67556597E+02  0.47182788E-07  0.24146246E-02 -0.82600681E+02
  0.20794761E+02 -0.74965067E+01  0.66945848E+02  0.51468801E-07  0.24261388E-02 -0.82559495E+02
  0.22805200E+02 -0.74564268E+01  0.66340824E+02  0.56166791E-07  0.24372125E-02 -0.82520889E+02
  0.25011161E+02 -0.74163268E+01  0.65779033E+02  0.61317045E-07  0.24478528E-02 -0.82484737E+02
  0.27431771E+02 -0.73762068E+01  0.65310752E+02  0.66963809E-07  0.24580662E-02 -0.82450916E+02
  0.30088041E+02 -0.73360668E+01  0.64854062E+02  0.73155685E-07  0.24678597E-02 -0.82419305E+02
  0.33003046E+02 -0.72959066E+01  0.64408500E+02  0.79946058E-07  0.24772397E-02 -0.82389784E+02
  0.36202138E+02 -0.72557265E+01  0.63973623E+02  0.87393577E-07  0.24862129E-02 -0.82362239E+02
  0.39713163E+02 -0.72155262E+01  0.63549016E+02  0.95562667E-07  0.24947857E-02 -0.82336558E+02
  0.43566717E+02 -0.71753058E+01  0.63134280E+02  0.10452411E-06  0.25029645E-02 -0.82312631E+02
  0.47796411E+02 -0.71350654E+01  0.62729039E+02  0.11435567E-06  0.25107557E-02 -0.82290355E+02
  0.47796411E+02 -0.71350654E+01  0.62729039E+02  0.11435567E-06  0.25107557E-02 -0.82290355E+02
  0.52439174E+02 -0.70948048E+01  0.62332936E+02  0.12514279E-06  0.25181654E-02 -0.82269630E+02
  0.57535581E+02 -0.70545242E+01  0.61945628E+02  0.13697935E-06  0.25251998E-02 -0.82250360E+02
  0.63130219E+02 -0.70142234E+01  0.61566792E+02  0.14996850E-06  0.25318650E-02 -0.82232455E+02
  0.69272077E+02 -0.69739025E+01  0.61196118E+02  0.16422360E-06  0.25381671E-02 -0.82215826E+02
  0.76014994E+02 -0.69335614E+01  0.60833312E+02  0.17986923E-06  0.25441120E-02 -0.82200391E+02
  0.83418133E+02 -0.68932002E+01  0.60478094E+02  0.19704228E-06  0.25604279E-02 -0.82186073E+02
  0.91546516E+02 -0.68528189E+01  0.60130195E+02  0.21589321E-06  0.25843193E-02 -0.82172796E+02
  0.10047160E+03 -0.68124173E+01  0.59789359E+02  0.23658738E-06  0.26080857E-02 -0.82160492E+02
  0.11027194E+03 -0.67719957E+01  0.59455343E+02  0.25930653E-06  0.26317274E-02 -0.82149093E+02
  0.12103386E+03 -0.67315538E+01  0.59127913E+02  0.28425046E-06  0.26552448E-02 -0.82138538E+02
  0.12103386E+03 -0.67315538E+01  0.59127913E+02  0.28425046E-06  0.26552448E-02 -0.82138538E+02
  0.13285225E+03 -0.66910918E+01  0.58806845E+02  0.31163875E-06  0.26786382E-02 -0.82128768E+02
  0.14583143E+03 -0.66506096E+01  0.58491926E+02  0.34171280E-06  0.27019079E-02 -0.82119729E+02
  0.16008607E+03 -0.66101071E+01  0.58182951E+02  0.37473801E-06  0.27250542E-02 -0.82111368E+02
  0.17574224E+03 -0.65695845E+01  0.57879726E+02  0.41100610E-06  0.27480776E-02 -0.82103638E+02
  0.19293853E+03 -0.65290417E+01  0.57582063E+02  0.45083784E-06  0.27709782E-02 -0.82096493E+02
  0.21182733E+03 -0.64884787E+01  0.57289781E+02  0.49458589E-06  0.27937564E-02 -0.82089892E+02
  0.23257617E+03 -0.64478955E+01  0.57002709E+02  0.54263802E-06  0.28164126E-02 -0.82083794E+02
  0.25536929E+03 -0.64072920E+01  0.56720682E+02  0.59542058E-06  0.28389470E-02 -0.82078163E+02
  0.28040924E+03 -0.63666684E+01  0.56443541E+02  0.65340244E-06  0.28613601E-02 -0.82072965E+02
  0.30791880E+03 -0.63260245E+01  0.56171134E+02  0.71709916E-06  0.28836519E-02 -0.82068168E+02
  0.30791880E+03 -0.63260245E+01  0.56171134E+02  0.71709916E-06  0.28836519E-02 -0.82068168E+02
  0.33814292E+03 -0.62853604E+01  0.55903314E+02  0.78707775E-06  0.29058230E-02 -0.82063741E+02
  0.37135101E+03 -0.62446761E+01  0.55639942E+02  0.86396176E-06  0.29278736E-02 -0.82059657E+02
  0.40783937E+03 -0.62039715E+01  0.55380882E+02  0.94843701E-06  0.29498040E-02 -0.82055891E+02
  0.44793386E+03 -0.61632468E+01  0.55126005E+02  0.10412578E-05  0.29716146E-02 -0.82052418E+02
  0.49199291E+03 -0.61225018E+01  0.54875186E+02  0.11432538E-05  0.29933055E-02 -0.82049216E+02
  0.54041079E+03 -0.60817367E+01  0.54628305E+02  0.12553376E-05  0.30148771E-02 -0.82046265E+02
  0.59362116E+03 -0.60409513E+01  0.54385247E+02  0.13785130E-05  0.30363298E-02 -0.82043545E+02
  0.65210109E+03 -0.60001458E+01  0.54145900E+02  0.15138845E-05  0.30576637E-02 -0.82041038E+02
  0.71637540E+03 -0.59593200E+01  0.53910157E+02  0.16626669E-05  0.30788792E-02 -0.82038728E+02
  0.78702144E+03 -0.59184741E+01  0.53677915E+02  0.18261967E-05  0.30999766E-02 -0.82036600E+02
  0.78702144E+03 -0.59184741E+01  0.53677915E+02  0.18261967E-05  0.30999766E-02 -0.82036600E+02
  0.86467445E+03 -0.58776081E+01  0.53449076E+02  0.20059444E-05  0.31209561E-02 -0.82034640E+02
  0.95003329E+03 -0.58367219E+01  0.53223543E+02  0.22035280E-05  0.31418180E-02 -0.82032834E+02
  0.10438669E+04 -0.57958155E+01  0.53001224E+02  0.24207275E-05  0.31625626E-02 -0.82031170E+02
  0.11470215E+04 -0.57548891E+01  0.52782030E+02  0.26595017E-05  0.31831901E-02 -0.82029637E+02
  0.12604280E+04 -0.57139426E+01  0.52565876E+02  0.29220061E-05  0.32037008E-02 -0.82028224E+02
  0.13851110E+04 -0.56729761E+01  0.52352680E+02  0.32106124E-05  0.32240949E-02 -0.82026922E+02
  0.15221979E+04 -0.56319896E+01  0.52142361E+02  0.35279308E-05  0.32443726E-02 -0.82025723E+02
  0.16729294E+04 -0.55909831E+01  0.51934843E+02  0.38768338E-05  0.32645343E-02 -0.82024616E+02
  0.18386712E+04 -0.55499566E+01  0.51730051E+02  0.42604827E-05  0.32845800E-02 -0.82023596E+02
  0.20209259E+04 -0.55089103E+01  0.51527916E+02  0.46823566E-05  0.33045101E-02 -0.82022654E+02
  0.20209259E+04 -0.55089103E+01  0.51527916E+02  0.46823566E-05  0.33045101E-02 -0.82022654E+02
  0.22213477E+04 -0.54678441E+01  0.51328367E+02  0.51462851E-05  0.33243247E-02 -0.82021784E+02
  0.24417571E+04 -0.54267582E+01  0.51131340E+02  0.56564830E-05  0.33440240E-02 -0.82020980E+02
  0.26841581E+04 -0.53856526E+01  0.50936769E+02  0.62175894E-05  0.33636082E-02 -0.82020237E+02
  0.29507563E+04 -0.53445273E+01  0.50744593E+02  0.68347110E-05  0.33830774E-02 -0.82019548E+02
  0.32439799E+04 -0.53033825E+01  0.50554755E+02  0.75134690E-05  0.34024318E-02 -0.82018909E+02
  0.35665014E+04 -0.52622183E+01  0.50367196E+02  0.82600509E-05  0.34216716E-02 -0.82018316E+02
  0.39212633E+04 -0.52210347E+01  0.50181862E+02  0.90812684E-05  0.34407968E-02 -0.82017764E+02
  0.43115046E+04 -0.51798318E+01  0.49998700E+02  0.99846197E-05  0.34598075E-02 -0.82017248E+02
  0.47407910E+04 -0.51386099E+01  0.49817661E+02  0.10978360E-04  0.34787039E-02 -0.82016766E+02
  0.52130481E+04 -0.50973689E+01  0.49638696E+02  0.12071576E-04  0.34974859E-02 -0.82016314E+02
  0.52130481E+04 -0.50973689E+01  0.49638696E+02  0.12071576E-04  0.34974859E-02 -0.82016314E+02
  0.57325978E+04 -0.50561092E+01  0.49461759E+02  0.13274272E-04  0.35161536E-02 -0.82015888E+02
  0.63041981E+04 -0.50148308E+01  0.49286806E+02  0.14597463E-04  0.35347071E-02 -0.82015485E+02
  0.69330876E+04 -0.49735340E+01  0.49113795E+02  0.16053273E-04  0.35531463E-02 -0.82015102E+02
  0.76250336E+04 -0.49322189E+01  0.48942687E+02  0.17655053E-04  0.35714712E-02 -0.82014736E+02
  0.83863859E+04 -0.48908858E+01  0.48773443E+02  0.19417498E-04  0.35896817E-02 -0.82014385E+02
  0.92241355E+04 -0.48495350E+01  0.48606027E+02  0.21356788E-04  0.36077776E-02 -0.82014044E+02
  0.10145979E+05 -0.48081667E+01  0.48440408E+02  0.23490734E-04  0.36257589E-02 -0.82013713E+02
  0.11160391E+05 -0.47667813E+01  0.48276553E+02  0.25838946E-04  0.36436254E-02 -0.82013388E+02
  0.12276701E+05 -0.47253790E+01  0.48114433E+02  0.28423010E-04  0.36613769E-02 -0.82013066E+02
  0.13505179E+05 -0.46839603E+01  0.47954022E+02  0.31266690E-04  0.36790130E-02 -0.82012745E+02
  0.13505179E+05 -0.46839603E+01  0.47954022E+02  0.31266690E-04  0.36790130E-02 -0.82012745E+02
  0.14857133E+05 -0.46425257E+01  0.47795296E+02  0.34396141E-04  0.36965335E-02 -0.82012422E+02
  0.16345010E+05 -0.46010755E+01  0.47638233E+02  0.37840158E-04  0.37139380E-02 -0.82012095E+02
  0.17982514E+05 -0.45596103E+01  0.47482814E+02  0.41630430E-04  0.37312262E-02 -0.82011761E+02
  0.19784727E+05 -0.45181306E+01  0.47329023E+02  0.45801836E-04  0.37483975E-02 -0.82011416E+02
  0.21768251E+05 -0.44766371E+01  0.47176846E+02  0.50392758E-04  0.37654514E-02 -0.82011059E+02
  0.23951358E+05 -0.44351305E+01  0.47026274E+02  0.55445434E-04  0.37823873E-02 -0.82010685E+02
  0.26354155E+05 -0.43936116E+01  0.46877299E+02  0.61006337E-04  0.37992045E-02 -0.82010292E+02
  0.28998771E+05 -0.43520811E+01  0.46729918E+02  0.67126591E-04  0.38159023E-02 -0.82009876E+02
  0.31909552E+05 -0.43105400E+01  0.46584130E+02  0.73862434E-04  0.38324799E-02 -0.82009434E+02
  0.35113279E+05 -0.42689893E+01  0.46439941E+02  0.81275719E-04  0.38489363E-02 -0.82008961E+02
  0.35113279E+05 -0.42689893E+01  0.46439941E+02  0.81275719E-04  0.38489363E-02 -0.82008961E+02
  0.38639416E+05 -0.42274301E+01  0.46297357E+02  0.89434458E-04  0.38652706E-02 -0.82008453E+02
  0.42520362E+05 -0.41858637E+01  0.46156392E+02  0.98413423E-04  0.38814816E-02 -0.82007906E+02
  0.46791743E+05 -0.41442915E+01  0.46017064E+02  0.10829480E-03  0.38975681E-02 -0.82007315E+02
  0.51492727E+05 -0.41027148E+01  0.45879395E+02  0.11916890E-03  0.39135288E-02 -0.82006674E+02
  0.56666358E+05 -0.40611354E+01  0.45743415E+02  0.13113493E-03  0.39293623E-02 -0.82005978E+02
  0.62359935E+05 -0.40195550E+01  0.45609157E+02  0.14430185E-03  0.39450669E-02 -0.82005221E+02
  0.68625412E+05 -0.39779757E+01  0.45476664E+02  0.15878926E-03  0.39606410E-02 -0.82004395E+02
  0.75519840E+05 -0.39363996E+01  0.45345983E+02  0.17472841E-03  0.39760828E-02 -0.82003493E+02
  0.83105839E+05 -0.38948291E+01  0.45217171E+02  0.19226328E-03  0.39913902E-02 -0.82002507E+02
  0.91452121E+05 -0.38532669E+01  0.45090292E+02  0.21155171E-03  0.40065611E-02 -0.82001429E+02
  0.91452121E+05 -0.38532669E+01  0.45090292E+02  0.21155171E-03  0.40065611E-02 -0.82001429E+02
  0.10063404E+06 -0.38117158E+01  0.44965421E+02  0.23276664E-03  0.40215932E-02 -0.82000248E+02
  0.11073419E+06 -0.37701789E+01  0.44842640E+02  0.25609747E-03  0.40364838E-02 -0.81998953E+02
  0.12184307E+06 -0.37286598E+01  0.44722043E+02  0.28175147E-03  0.40512304E-02 -0.81997535E+02
  0.13405974E+06 -0.36871623E+01  0.44603736E+02  0.30995527E-03  0.40658300E-02 -0.81995979E+02
  0.14749260E+06 -0.36456904E+01  0.44487835E+02  0.34095654E-03  0.40802795E-02 -0.81994272E+02
  0.16226015E+06 -0.36042488E+01  0.44374471E+02  0.37502560E-03  0.40945754E-02 -0.81992399E+02
  0.17849181E+06 -0.35628424E+01  0.44263788E+02  0.41245727E-03  0.41087142E-02 -0.81990343E+02
  0.19632885E+06 -0.35214766E+01  0.44155946E+02  0.45357270E-03  0.41226919E-02 -0.81988088E+02
  0.21592525E+06 -0.34801573E+01  0.44051119E+02  0.49872133E-03  0.41365043E-02 -0.81985612E+02
  0.23744868E+06 -0.34388909E+01  0.43949499E+02  0.54828280E-03  0.41501469E-02 -0.81982896E+02
  0.23744868E+06 -0.34388909E+01  0.43949499E+02  0.54828280E-03  0.41501469E-02 -0.81982896E+02
  0.26108152E+06 -0.33976845E+01  0.43851296E+02  0.60266904E-03  0.41636148E-02 -0.81979916E+02
  0.28702183E+06 -0.33565457E+01  0.43756738E+02  0.66232619E-03  0.41769027E-02 -0.81976647E+02
  0.31548441E+06 -0.33154828E+01  0.43666072E+02  0.72773668E-03  0.41900049E-02 -0.81973063E+02
  0.34670180E+06 -0.32745046E+01  0.43579566E+02  0.79942107E-03  0.42029154E-02 -0.81969133E+02
  0.38092533E+06 -0.32336208E+01  0.43497509E+02  0.87793984E-03  0.42156272E-02 -0.81964826E+02
  0.41842606E+06 -0.31928420E+01  0.43420210E+02  0.96389511E-03  0.42281333E-02 -0.81960109E+02
  0.45949571E+06 -0.31521792E+01  0.43347999E+02  0.10579319E-02  0.42404257E-02 -0.81954944E+02
  0.50444754E+06 -0.31116447E+01  0.43281228E+02  0.11607394E-02  0.42524958E-02 -0.81949292E+02
  0.55361699E+06 -0.30712513E+01  0.43220271E+02  0.12730513E-02  0.42643342E-02 -0.81943110E+02
  0.60736230E+06 -0.30310128E+01  0.43165518E+02  0.13956465E-02  0.42759304E-02 -0.81936355E+02
  0.60736230E+06 -0.30310128E+01  0.43165518E+02  0.13956465E-02  0.42759304E-02 -0.81936355E+02
  0.66606489E+06 -0.29909441E+01  0.43117380E+02  0.15293484E-02  0.42872731E-02 -0.81928976E+02
  0.73012945E+06 -0.29510608E+01  0.43076286E+02  0.16750236E-02  0.42983498E-02 -0.81920924E+02
  0.79998391E+06 -0.29113794E+01  0.43042675E+02  0.18335808E-02  0.43091469E-02 -0.81912145E+02
  0.87607890E+06 -0.28719175E+01  0.43017002E+02  0.20059672E-02  0.43196490E-02 -0.81902582E+02
  0.95888700E+06 -0.28326932E+01  0.42999724E+02  0.21931651E-02  0.43298396E-02 -0.81892174E+02
  0.10489015E+07 -0.27937260E+01  0.42991306E+02  0.23961874E-02  0.43397003E-02 -0.81880861E+02
  0.11466348E+07 -0.27550356E+01  0.42992208E+02  0.26160708E-02  0.43492111E-02 -0.81868577E+02
  0.12526161E+07 -0.27166427E+01  0.43002882E+02  0.28538693E-02  0.43583498E-02 -0.81855256E+02
  0.13673891E+07 -0.26785686E+01  0.43023767E+02  0.31106455E-02  0.43670927E-02 -0.81840828E+02
  0.14915087E+07 -0.26408349E+01  0.43055281E+02  0.33874612E-02  0.43754139E-02 -0.81825224E+02
  0.14915087E+07 -0.26408349E+01  0.43055281E+02  0.33874612E-02  0.43754139E-02 -0.81825224E+02
  0.16255374E+07 -0.26034637E+01  0.43097814E+02  0.36853664E-02  0.43832856E-02 -0.81808373E+02
  0.17700411E+07 -0.25664773E+01  0.43151721E+02  0.40053881E-02  0.43906783E-02 -0.81790203E+02
  0.19255851E+07 -0.25298980E+01  0.43217314E+02  0.43485173E-02  0.43975610E-02 -0.81770643E+02
  0.20927288E+07 -0.24937477E+01  0.43294857E+02  0.47156969E-02  0.44039016E-02 -0.81749622E+02
  0.22720207E+07 -0.24580484E+01  0.43384559E+02  0.51078075E-02  0.44096672E-02 -0.81727072E+02
  0.24639934E+07 -0.24228211E+01  0.43486569E+02  0.55256549E-02  0.44148250E-02 -0.81702924E+02
  0.26691582E+07 -0.23880864E+01  0.43600973E+02  0.59699573E-02  0.44193432E-02 -0.81677115E+02
  0.28879996E+07 -0.23538635E+01  0.43727788E+02  0.64413330E-02  0.44231916E-02 -0.81649585E+02
  0.31209709E+07 -0.23201710E+01  0.43866968E+02  0.69402901E-02  0.44263432E-02 -0.81620275E+02
  0.33684893E+07 -0.22870255E+01  0.44018397E+02  0.74672168E-02  0.44287756E-02 -0.81589136E+02
  0.33684893E+07 -0.22870255E+01  0.44018397E+02  0.74672168E-02  0.44287756E-02 -0.81589136E+02
  0.36309314E+07 -0.22544426E+01  0.44181895E+02  0.80223743E-02  0.44304718E-02 -0.81556120E+02
  0.39086303E+07 -0.22224361E+01  0.44357227E+02  0.86058915E-02  0.44314226E-02 -0.81521186E+02
  0.42018725E+07 -0.21910178E+01  0.44544099E+02  0.92177614E-02  0.44316278E-02 -0.81484301E+02
  0.45108956E+07 -0.21601979E+01  0.44742175E+02  0.98578408E-02  0.44310977E-02 -0.81445437E+02
  0.48358872E+07 -0.21299845E+01  0.44951079E+02  0.10525851E-01  0.44298550E-02 -0.81404572E+02
  0.51769841E+07 -0.21003838E+01  0.45170410E+02  0.11221384E-01  0.44279359E-02 -0.81361693E+02
  0.55342731E+07 -0.20714001E+01  0.45399743E+02  0.11943905E-01  0.44253913E-02 -0.81316792E+02
  0.59077912E+07 -0.20430355E+01  0.45638647E+02  0.12692761E-01  0.44222881E-02 -0.81269869E+02
  0.62975278E+07 -0.20152906E+01  0.45886692E+02  0.13467193E-01  0.44187093E-02 -0.81220930E+02
  0.67034270E+07 -0.19881638E+01  0.46143452E+02  0.14266344E-01  0.44147546E-02 -0.81169986E+02
  0.67034270E+07 -0.19881638E+01  0.46143452E+02  0.14266344E-01  0.44147546E-02 -0.81169986E+02
  0.71253897E+07 -0.19616521E+01  0.46408520E+02  0.15089271E-01  0.44105402E-02 -0.81117057E+02
  0.75632774E+07 -0.19357506E+01  0.46681509E+02  0.15934955E-01  0.44061982E-02 -0.81062166E+02
  0.80169154E+07 -0.19104534E+01  0.46962059E+02  0.16802319E-01  0.44018755E-02 -0.81005341E+02
  0.84860960E+07 -0.18857527E+01  0.47249840E+02  0.17690236E-01  0.43977329E-02 -0.80946617E+02
  0.89705827E+07 -0.18616400E+01  0.47544554E+02  0.18597542E-01  0.43939432E-02 -0.80886029E+02
  0.94701138E+07 -0.18381055E+01  0.47845934E+02  0.19523047E-01  0.43906890E-02 -0.80823620E+02
  0.99844058E+07 -0.18151385E+01  0.48153749E+02  0.20465547E-01  0.43881611E-02 -0.80759433E+02
  0.10513157E+08 -0.17927275E+01  0.48467795E+02  0.21423836E-01  0.43865558E-02 -0.80693514E+02
  0.11056051E+08 -0.17708606E+01  0.48787898E+02  0.22396711E-01  0.43860722E-02 -0.80625913E+02
  0.11612760E+08 -0.17495252E+01  0.49113910E+02  0.23382982E-01  0.43869104E-02 -0.80556679E+02
  0.11612760E+08 -0.17495252E+01  0.49113910E+02  0.23382982E-01  0.43869104E-02 -0.80556679E+02
  0.12182947E+08 -0.17287083E+01  0.49445702E+02  0.24381481E-01  0.43892684E-02 -0.80485864E+02
  0.12766270E+08 -0.17083967E+01  0.49783166E+02  0.25391065E-01  0.43933404E-02 -0.80413520E+02
  0.13362381E+08 -0.16885768E+01  0.50126208E+02  0.26410623E-01  0.43993139E-02 -0.80339701E+02
